# 2theta	intensity	baseline	bg_subtracted	normalized
10.68602 13938.00000 13523.95475 414.04525 0.00993
10.69689 13716.00000 13517.38710 198.61290 0.00477
10.70775 13966.00000 13510.81923 455.18077 0.01092
10.71862 13748.00000 13504.25115 243.74885 0.00585
10.72948 13592.00000 13497.68286 94.31714 0.00226
10.74035 13725.00000 13491.11437 233.88563 0.00561
10.75122 13726.00000 13484.54568 241.45432 0.00579
10.76208 13789.00000 13477.97680 311.02320 0.00746
10.77295 13855.00000 13471.40773 383.59227 0.00920
10.78382 13831.00000 13464.83849 366.16151 0.00879
10.79468 13853.00000 13458.26906 394.73094 0.00947
10.80555 13919.00000 13451.69947 467.30053 0.01121
10.81642 13977.00000 13445.12972 531.87028 0.01276
10.82728 13642.00000 13438.55982 203.44018 0.00488
10.83815 13783.00000 13431.98977 351.01023 0.00842
10.84902 13614.00000 13425.41958 188.58042 0.00452
10.85988 13768.00000 13418.84926 349.15074 0.00838
10.87075 13674.00000 13412.27882 261.72118 0.00628
10.88161 13920.00000 13405.70827 514.29173 0.01234
10.89248 13821.00000 13399.13761 421.86239 0.01012
10.90335 13853.00000 13392.56686 460.43314 0.01105
10.91421 13692.00000 13385.99603 306.00397 0.00734
10.92508 13824.00000 13379.42512 444.57488 0.01067
10.93595 13856.00000 13372.85416 483.14584 0.01159
10.94681 13759.00000 13366.28314 392.71686 0.00942
10.95768 13910.00000 13359.71208 550.28792 0.01320
10.96855 13826.00000 13353.14100 472.85900 0.01135
10.97941 13657.00000 13346.56991 310.43009 0.00745
10.99028 13974.00000 13339.99881 634.00119 0.01521
11.00115 14077.00000 13333.42773 743.57227 0.01784
11.01201 13903.00000 13326.85667 576.14333 0.01382
11.02288 13760.00000 13320.28566 439.71434 0.01055
11.03375 13928.00000 13313.71471 614.28529 0.01474
11.04461 13884.00000 13307.14382 576.85618 0.01384
11.05548 13944.00000 13300.57303 643.42697 0.01544
11.06634 14039.00000 13294.00235 744.99765 0.01788
11.07721 14087.00000 13287.43179 799.56821 0.01918
11.08808 14067.00000 13280.86138 786.13862 0.01886
11.09894 14426.00000 13274.29113 1151.70887 0.02763
11.10981 14288.00000 13267.72106 1020.27894 0.02448
11.12068 14224.00000 13261.15120 962.84880 0.02310
11.13154 14467.00000 13254.58156 1212.41844 0.02909
11.14241 14431.00000 13248.01217 1182.98783 0.02838
11.15328 14556.00000 13241.44306 1314.55694 0.03154
11.16414 14836.00000 13234.87425 1601.12575 0.03842
11.17501 14824.00000 13228.30576 1595.69424 0.03829
11.18588 15010.00000 13221.73763 1788.26237 0.04291
11.19674 15301.00000 13215.16989 2085.83011 0.05005
11.20761 15279.00000 13208.60257 2070.39743 0.04968
