# 2theta	intensity	baseline	bg_subtracted	normalized
11.17501 16993.00000 15022.33881 1970.66119 0.05186
11.18588 17369.00000 15015.68574 2353.31426 0.06193
11.19674 17485.00000 15009.03026 2475.96974 0.06516
11.20761 17629.00000 15002.37238 2626.62762 0.06913
11.21847 17608.00000 14995.71209 2612.28791 0.06875
11.22934 17987.00000 14989.04941 2997.95059 0.07890
11.24021 17691.00000 14982.38436 2708.61564 0.07128
11.25107 17698.00000 14975.71694 2722.28306 0.07164
11.26194 18002.00000 14969.04717 3032.95283 0.07982
11.27281 17831.00000 14962.37507 2868.62493 0.07549
11.28367 17686.00000 14955.70066 2730.29934 0.07185
11.29454 17537.00000 14949.02398 2587.97602 0.06811
11.30541 17257.00000 14942.34504 2314.65496 0.06091
11.31627 16970.00000 14935.66389 2034.33611 0.05354
11.32714 16949.00000 14928.98054 2020.01946 0.05316
11.33801 16719.00000 14922.29505 1796.70495 0.04728
11.34887 16221.00000 14915.60744 1305.39256 0.03435
11.35974 16162.00000 14908.91775 1253.08225 0.03298
11.37060 15845.00000 14902.22603 942.77397 0.02481
11.38147 15406.00000 14895.53232 510.46768 0.01343
11.39234 15503.00000 14888.83665 614.16335 0.01616
11.40320 15534.00000 14882.13908 651.86092 0.01716
11.41407 15622.00000 14875.43965 746.56035 0.01965
11.42494 15356.00000 14868.73839 487.26161 0.01282
11.43580 15256.00000 14862.03537 393.96463 0.01037
11.44667 15414.00000 14855.33061 558.66939 0.01470
11.45754 15496.00000 14848.62417 647.37583 0.01704
11.46840 15199.00000 14841.91609 357.08391 0.00940
11.47927 15389.00000 14835.20643 553.79357 0.01457
11.49014 15115.00000 14828.49523 286.50477 0.00754
11.50100 15137.00000 14821.78253 315.21747 0.00830
11.51187 15124.00000 14815.06839 308.93161 0.00813
11.52273 14940.00000 14808.35286 131.64714 0.00346
11.53360 15084.00000 14801.63598 282.36402 0.00743
11.54447 15159.00000 14794.91780 364.08220 0.00958
11.55533 15087.00000 14788.19837 298.80163 0.00786
11.56620 15062.00000 14781.47775 280.52225 0.00738
11.57707 14966.00000 14774.75598 191.24402 0.00503
11.58793 14871.00000 14768.03311 102.96689 0.00271
11.59880 15078.00000 14761.30919 316.69081 0.00833
11.60967 15207.00000 14754.58428 452.41572 0.01191
11.62053 15216.00000 14747.85843 468.14157 0.01232
11.63140 14935.00000 14741.13168 193.86832 0.00510
11.64227 14811.00000 14734.40409 76.59591 0.00202
11.65313 15098.00000 14727.67572 370.32428 0.00975
11.66400 15022.00000 14720.94660 301.05340 0.00792
11.67486 15061.00000 14714.21681 346.78319 0.00913
11.68573 14962.00000 14707.48638 254.51362 0.00670
11.69660 14919.00000 14700.75537 218.24463 0.00574
11.70746 15096.00000 14694.02384 401.97616 0.01058
11.71833 14882.00000 14687.29184 194.70816 0.00512
11.72920 14968.00000 14680.55942 287.44058 0.00756
11.74006 14887.00000 14673.82664 213.17336 0.00561
11.75093 14800.00000 14667.09356 132.90644 0.00350
11.76180 15151.00000 14660.36022 490.63978 0.01291
11.77266 15047.00000 14653.62668 393.37332 0.01035
11.78353 15039.00000 14646.89300 392.10700 0.01032
