# 2theta	intensity	baseline	bg_subtracted	normalized
11.10230 15987.00000 14575.58875 1411.41125 0.03474
11.11317 15923.00000 14570.77884 1352.22116 0.03328
11.12404 16295.00000 14565.96926 1729.03074 0.04255
11.13490 16063.00000 14561.16004 1501.83996 0.03696
11.14577 16204.00000 14556.35117 1647.64883 0.04055
11.15664 16134.00000 14551.54266 1582.45734 0.03895
11.16750 16360.00000 14546.73452 1813.26548 0.04463
11.17837 16453.00000 14541.92675 1911.07325 0.04704
11.18924 16426.00000 14537.11938 1888.88062 0.04649
11.20010 16614.00000 14532.31239 2081.68761 0.05123
11.21097 16612.00000 14527.50581 2084.49419 0.05130
11.22184 16462.00000 14522.69964 1939.30036 0.04773
11.23270 16498.00000 14517.89388 1980.10612 0.04873
11.24357 16633.00000 14513.08856 2119.91144 0.05217
11.25443 16498.00000 14508.28367 1989.71633 0.04897
11.26530 16210.00000 14503.47923 1706.52077 0.04200
11.27617 16463.00000 14498.67525 1964.32475 0.04835
11.28703 16543.00000 14493.87173 2049.12827 0.05043
11.29790 16314.00000 14489.06868 1824.93132 0.04491
11.30877 16211.00000 14484.26613 1726.73387 0.04250
11.31963 15945.00000 14479.46407 1465.53593 0.03607
11.33050 16134.00000 14474.66251 1659.33749 0.04084
11.34137 15847.00000 14469.86148 1377.13852 0.03389
11.35223 15853.00000 14465.06097 1387.93903 0.03416
11.36310 15525.00000 14460.26100 1064.73900 0.02621
11.37397 15599.00000 14455.46159 1143.53841 0.02814
11.38483 15393.00000 14450.66273 942.33727 0.02319
11.39570 15604.00000 14445.86445 1158.13555 0.02850
11.40656 15401.00000 14441.06675 959.93325 0.02363
11.41743 15291.00000 14436.26965 854.73035 0.02104
11.42830 15142.00000 14431.47316 710.52684 0.01749
11.43916 15304.00000 14426.67728 877.32272 0.02159
11.45003 15278.00000 14421.88204 856.11796 0.02107
11.46090 15267.00000 14417.08744 849.91256 0.02092
11.47176 15070.00000 14412.29350 657.70650 0.01619
11.48263 15036.00000 14407.50022 628.49978 0.01547
11.49350 15055.00000 14402.70762 652.29238 0.01605
11.50436 14910.00000 14397.91571 512.08429 0.01260
11.51523 15029.00000 14393.12451 635.87549 0.01565
11.52610 15064.00000 14388.33402 675.66598 0.01663
11.53696 14893.00000 14383.54426 509.45574 0.01254
11.54783 15286.00000 14378.75524 907.24476 0.02233
11.55870 14965.00000 14373.96697 591.03303 0.01455
11.56956 14942.00000 14369.17947 572.82053 0.01410
11.58043 14667.00000 14364.39275 302.60725 0.00745
11.59129 14679.00000 14359.60682 319.39318 0.00786
11.60216 14922.00000 14354.82169 567.17831 0.01396
11.61303 14623.00000 14350.03738 272.96262 0.00672
11.62389 14986.00000 14345.25390 640.74610 0.01577
11.63476 14930.00000 14340.47126 589.52874 0.01451
11.64563 14915.00000 14335.68948 579.31052 0.01426
11.65649 14753.00000 14330.90856 422.09144 0.01039
11.66736 14781.00000 14326.12852 454.87148 0.01120
11.67823 14967.00000 14321.34938 645.65062 0.01589
11.68909 14801.00000 14316.57115 484.42885 0.01192
11.69996 14825.00000 14311.79383 513.20617 0.01263
11.71083 14789.00000 14307.01745 481.98255 0.01186
11.72169 14719.00000 14302.24202 416.75798 0.01026
11.73256 14789.00000 14297.46754 491.53246 0.01210
11.74342 14798.00000 14292.69404 505.30596 0.01244
11.75429 14770.00000 14287.92153 482.07847 0.01186
