# 2theta	intensity	baseline	bg_subtracted	normalized
14.85620 13669.00000 13251.66832 417.33168 0.00920
14.86706 13656.00000 13248.03221 407.96779 0.00899
14.87793 13769.00000 13244.40439 524.59561 0.01156
14.88880 13623.00000 13240.78483 382.21517 0.00843
14.89966 13784.00000 13237.17349 546.82651 0.01205
14.91053 13688.00000 13233.57034 454.42966 0.01002
14.92140 13372.00000 13229.97533 142.02467 0.00313
14.93226 13685.00000 13226.38842 458.61158 0.01011
14.94313 13334.00000 13222.80960 111.19040 0.00245
14.95399 13861.00000 13219.23880 641.76120 0.01415
14.96486 13587.00000 13215.67601 371.32399 0.00819
14.97573 13406.00000 13212.12118 193.87882 0.00427
14.98659 13665.00000 13208.57428 456.42572 0.01006
14.99746 13727.00000 13205.03527 521.96473 0.01151
15.00833 13632.00000 13201.50413 430.49587 0.00949
15.01919 13707.00000 13197.98081 509.01919 0.01122
15.03006 13664.00000 13194.46529 469.53471 0.01035
15.04093 13698.00000 13190.95752 507.04248 0.01118
15.05179 13654.00000 13187.45749 466.54251 0.01028
15.06266 13772.00000 13183.96515 588.03485 0.01296
15.07353 13670.00000 13180.48047 489.51953 0.01079
15.08439 13901.00000 13177.00343 723.99657 0.01596
15.09526 13718.00000 13173.53399 544.46601 0.01200
15.10613 13946.00000 13170.07212 775.92788 0.01710
15.11699 13879.00000 13166.61780 712.38220 0.01570
15.12786 14004.00000 13163.17100 840.82900 0.01854
15.13872 13636.00000 13159.73169 476.26831 0.01050
15.14959 13867.00000 13156.29983 710.70017 0.01567
15.16046 13622.00000 13152.87541 469.12459 0.01034
15.17132 13801.00000 13149.45841 651.54159 0.01436
15.18219 13858.00000 13146.04878 711.95122 0.01569
15.19306 13824.00000 13142.64652 681.35348 0.01502
15.20392 13875.00000 13139.25160 735.74840 0.01622
15.21479 13883.00000 13135.86398 747.13602 0.01647
15.22566 13906.00000 13132.48366 773.51634 0.01705
15.23652 14035.00000 13129.11061 905.88939 0.01997
15.24739 13969.00000 13125.74481 843.25519 0.01859
15.25826 14017.00000 13122.38624 894.61376 0.01972
15.26912 13948.00000 13119.03487 828.96513 0.01827
15.27999 14145.00000 13115.69070 1029.30930 0.02269
15.29085 14054.00000 13112.35371 941.64629 0.02076
15.30172 13917.00000 13109.02387 807.97613 0.01781
15.31259 13985.00000 13105.70117 879.29883 0.01938
15.32345 13847.00000 13102.38560 744.61440 0.01641
15.33432 14058.00000 13099.07715 958.92285 0.02114
15.34519 14019.00000 13095.77580 923.22420 0.02035
15.35605 13987.00000 13092.48154 894.51846 0.01972
15.36692 13873.00000 13089.19435 783.80565 0.01728
15.37779 13995.00000 13085.91424 909.08576 0.02004
15.38865 14066.00000 13082.64118 983.35882 0.02168
15.39952 13757.00000 13079.37518 677.62482 0.01494
15.41039 13960.00000 13076.11622 883.88378 0.01948
15.42125 13696.00000 13072.86429 623.13571 0.01374
15.43212 13464.00000 13069.61940 394.38060 0.00869
15.44298 13491.00000 13066.38153 424.61847 0.00936
15.45385 13593.00000 13063.15068 529.84932 0.01168
15.46472 13455.00000 13059.92684 395.07316 0.00871
15.47558 13555.00000 13056.71002 498.28998 0.01098
15.48645 13469.00000 13053.50021 415.49979 0.00916
15.49732 13533.00000 13050.29740 482.70260 0.01064
15.50818 13521.00000 13047.10159 473.89841 0.01045
15.51905 13573.00000 13043.91278 529.08722 0.01166
15.52992 13535.00000 13040.73098 494.26902 0.01090
15.54078 13209.00000 13037.55617 171.44383 0.00378
15.55165 13412.00000 13034.38835 377.61165 0.00832
15.56252 13655.00000 13031.22754 623.77246 0.01375
15.57338 13462.00000 13028.07371 433.92629 0.00957
15.58425 13489.00000 13024.92689 464.07311 0.01023
15.59511 13386.00000 13021.78706 364.21294 0.00803
